InputID,TargetID,Distance
102,98,47.09550922
102,97,54.60066177
102,96,64.31311799
102,95,68.63266283
102,94,72.65103378
102,101,10
102,100,19.99606626
102,99,29.98905856
103,111,69.81790363
103,110,60.34051478
103,109,55.48038404
103,108,53.76940803
103,112,78.44823877
103,113,88.41069233
103,114,92.93692124
103,115,97.15880564
103,116,99.42944059
103,117,109.0439937
103,118,118.0984452
103,119,120.6999495
103,124,160.2057321
103,123,156.676144
103,122,153.2284294
103,121,144.7633569
103,120,134.8260026
103,105,14.42698011
103,106,15.69081032
103,104,18.28292377
103,107,43.84472554
104,111,60.22716108
104,110,51.71275908
104,109,46.97638132
104,108,43.88009481
104,112,68.3671587
104,113,78.30788911
104,114,82.52620395
104,115,86.24720689
104,116,90.33896477
104,117,99.81457332
104,118,109.3914593
104,119,113.1671735
104,124,151.848897
104,123,148.7141401
104,122,145.683573
104,121,137.7264295
104,120,128.0043112
104,103,18.28292377
104,105,10
104,106,5
104,107,33.38466168
105,111,56.34441808
105,110,47.1401609
105,109,42.27418339
105,108,40.0626834
105,112,64.85834744
105,113,74.85582494
105,114,79.29721636
105,115,83.37700544
105,116,86.27680968
105,117,95.8671029
105,118,105.1499071
105,119,108.2595653
105,124,147.4778482
105,123,144.1137086
105,122,140.8467475
105,121,132.6018453
105,120,122.747038
105,103,14.42698011
105,106,5
105,104,10
105,107,29.85122512
106,111,58.10337503
106,110,49.22603083
106,109,44.40657036
106,108,41.71619183
106,112,66.4480008
106,113,76.43794877
106,114,80.77320985
106,115,84.67675517
106,116,88.18961516
106,117,97.73292809
106,118,107.1750772
106,119,110.6276246
106,124,149.5957941
106,123,146.3466031
106,122,143.1983061
106,121,135.0959266
106,120,125.3035096
106,103,15.69081032
106,105,5
106,104,5
106,107,31.27004378
107,111,26.87413801
107,110,18.48211728
107,109,13.95960842
107,108,10.49801569
107,112,35.17898764
107,113,45.17184118
107,114,49.53616413
107,115,53.54132992
107,116,56.98899515
107,117,66.50136224
107,118,76.02284944
107,119,79.83302877
107,124,118.4760303
107,123,115.3296068
107,122,112.3177042
107,121,104.4314602
107,120,94.76929171
107,103,43.84472554
107,105,29.85122512
107,106,31.27004378
107,104,33.38466168
108,111,16.38973479
108,110,8.394514413
108,109,5
108,112,24.79944506
108,113,34.79905915
108,114,39.23784337
108,115,43.3909202
108,116,46.49755912
108,117,56.0220285
108,118,65.5256775
108,119,69.38495212
108,124,107.9781399
108,123,104.8363076
108,122,101.8431347
108,121,94.00351108
108,120,84.37951197
108,103,53.76940803
108,105,40.0626834
108,106,41.71619183
108,104,43.88009481
108,107,10.49801569
109,111,14.47292902
109,110,4.871298934
109,108,5
109,112,23.18896186
109,113,33.03784953
109,114,37.6480632
109,115,42.100491
109,116,44.02231778
109,117,53.62558903
109,118,62.87778776
109,119,66.23777513
109,124,105.2386454
109,123,101.9461766
109,122,98.79713236
109,121,90.75985487
109,120,81.02797038
109,103,55.48038404
109,105,42.27418339
109,106,44.40657036
109,104,46.97638132
109,107,13.95960842
110,111,9.783859713
110,109,4.871298934
110,108,8.394514413
110,112,18.48659199
110,113,28.25128739
110,114,32.88960677
110,115,37.41177468
110,116,39.15113924
110,117,48.75431771
110,118,58.01668077
110,119,61.46029315
110,124,100.3916171
110,123,97.12063265
110,122,94.00190317
110,121,86.01542691
110,120,76.31683807
110,103,60.34051478
110,105,47.1401609
110,106,49.22603083
110,104,51.71275908
110,107,18.48211728
111,110,9.783859713
111,109,14.47292902
111,108,16.38973479
111,112,8.718291444
111,113,18.59936739
111,114,23.18133376
111,115,27.64044524
111,116,30.11639748
111,117,39.63229424
111,118,49.16499449
111,119,53.30335999
111,124,91.6232978
111,123,88.53723043
111,122,85.63208303
111,121,77.95944928
111,120,68.46777109
111,103,69.81790363
111,105,56.34441808
111,106,58.10337503
111,104,60.22716108
111,107,26.87413801
112,111,8.718291444
112,110,18.48659199
112,109,23.18896186
112,108,24.79944506
112,113,10
112,114,14.4935435
112,115,18.92560121
112,116,22.21288828
112,117,31.51164152
112,118,41.26891854
112,119,46.10571255
112,124,83.66454007
112,123,80.75249387
112,122,78.05238796
112,121,70.70428539
112,120,61.46471496
112,103,78.44823877
112,105,64.85834744
112,106,66.4480008
112,104,68.3671587
112,107,35.17898764
113,111,18.59936739
113,110,28.25128739
113,109,33.03784953
113,108,34.79905915
113,112,10
113,114,4.720636362
113,115,9.612325515
113,116,12.93198674
113,117,21.78411174
113,118,31.6912608
113,119,37.22390188
113,124,73.92604766
113,123,71.148758
113,122,68.62383703
113,121,61.59477982
113,120,52.65585327
113,103,88.41069233
113,105,74.85582494
113,106,76.43794877
113,104,78.30788911
113,107,45.17184118
114,111,23.18133376
114,110,32.88960677
114,109,37.6480632
114,108,39.23784337
114,112,14.4935435
114,113,4.720636362
114,115,5
114,116,10.58593224
114,117,18.28336832
114,118,28.28325887
114,119,34.54040143
114,124,70.1411601
114,123,67.53881652
114,122,65.21657101
114,121,58.52987075
114,120,49.91135955
114,103,92.93692124
114,105,79.29721636
114,106,80.77320985
114,104,82.52620395
114,107,49.53616413
115,111,27.64044524
115,110,37.41177468
115,109,42.100491
115,108,43.3909202
115,112,18.92560121
115,113,9.612325515
115,114,5
115,116,11.54179608
115,117,16.70837443
115,118,26.4865629
115,119,33.6515368
115,124,67.39536023
115,123,65.06778175
115,122,63.05154926
115,121,56.87778421
115,120,48.74973672
115,103,97.15880564
115,105,83.37700544
115,106,84.67675517
115,104,86.24720689
115,107,53.54132992
116,111,30.11639748
116,110,39.15113924
116,109,44.02231778
